timestamp,event_type,ip_address,user_agent,referrer,page,filename,file_type,result_type,confidence
2025-07-03T02:31:47.783287,page_visit,172.31.128.102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",https://88202e86-1112-4eb8-8db4-57aeb2268c44-00-21gdf9p048c5i.spock.replit.dev/__replco/workspace_iframe.html?initialPath=%2F&id=%3Aruq%3A,home,,,,
2025-07-03T02:32:02.297835,page_visit,172.31.128.102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",https://replit.com/,home,,,,
2025-07-03T02:32:31.164564,analysis_completed,172.31.128.102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",https://88202e86-1112-4eb8-8db4-57aeb2268c44-00-21gdf9p048c5i.spock.replit.dev/,,WhatsApp Image 2025-07-02 at 06.31.03.jpeg,image,likely_ai,0.9999170358059928
2025-07-03T02:32:49.602027,analysis_completed,172.31.128.102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",https://88202e86-1112-4eb8-8db4-57aeb2268c44-00-21gdf9p048c5i.spock.replit.dev/,,direct_text_input,text,almost_certainly_human,0.010307980908287896
2025-07-03T03:02:29.006659,page_visit,172.31.128.102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",https://88202e86-1112-4eb8-8db4-57aeb2268c44-00-21gdf9p048c5i.spock.replit.dev/__replco/workspace_iframe.html?initialPath=%2F&id=%3Ar26e%3A,home,,,,
2025-07-03T03:11:02.446882,page_visit,172.31.128.102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",https://88202e86-1112-4eb8-8db4-57aeb2268c44-00-21gdf9p048c5i.spock.replit.dev/__replco/workspace_iframe.html?initialPath=%2F&id=%3Ar2p4%3A,home,,,,
2025-07-03T03:19:04.188193,page_visit,172.31.128.102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",https://88202e86-1112-4eb8-8db4-57aeb2268c44-00-21gdf9p048c5i.spock.replit.dev/__replco/workspace_iframe.html?initialPath=%2F&id=%3Ar2ut%3A,home,,,,
2025-07-03T03:24:56.406966,page_visit,172.31.128.102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",https://88202e86-1112-4eb8-8db4-57aeb2268c44-00-21gdf9p048c5i.spock.replit.dev/__replco/workspace_iframe.html?initialPath=%2F&id=%3Ar3cb%3A,home,,,,
2025-07-03T03:34:07.497389,page_visit,172.31.128.102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",https://88202e86-1112-4eb8-8db4-57aeb2268c44-00-21gdf9p048c5i.spock.replit.dev/__replco/workspace_iframe.html?initialPath=%2F&id=%3Ar3lo%3A,home,,,,
2025-07-03T03:41:06.635755,page_visit,172.31.128.102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",https://88202e86-1112-4eb8-8db4-57aeb2268c44-00-21gdf9p048c5i.spock.replit.dev/__replco/workspace_iframe.html?initialPath=%2F&id=%3Ar55f%3A,home,,,,
2025-07-03T03:49:49.616692,page_visit,172.31.128.102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",https://88202e86-1112-4eb8-8db4-57aeb2268c44-00-21gdf9p048c5i.spock.replit.dev/__replco/workspace_iframe.html?initialPath=%2F&id=%3Ar89d%3A,home,,,,
2025-07-03T03:55:23.721632,page_visit,172.31.128.102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",https://88202e86-1112-4eb8-8db4-57aeb2268c44-00-21gdf9p048c5i.spock.replit.dev/__replco/workspace_iframe.html?initialPath=%2F&id=%3Ar9lu%3A,home,,,,
2025-07-03T03:57:03.127636,page_visit,172.31.128.102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",https://replit.com/,home,,,,
2025-07-03T04:00:26.625910,page_visit,172.31.128.102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",https://88202e86-1112-4eb8-8db4-57aeb2268c44-00-21gdf9p048c5i.spock.replit.dev/__replco/workspace_iframe.html?initialPath=%2F&id=%3Ar1sq%3A,home,,,,
2025-07-03T04:11:21.140917,page_visit,172.31.128.102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",https://88202e86-1112-4eb8-8db4-57aeb2268c44-00-21gdf9p048c5i.spock.replit.dev/__replco/workspace_iframe.html?initialPath=%2F&id=%3Ar25i%3A,home,,,,
2025-07-03T04:19:01.370597,page_visit,172.31.128.102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",https://88202e86-1112-4eb8-8db4-57aeb2268c44-00-21gdf9p048c5i.spock.replit.dev/__replco/workspace_iframe.html?initialPath=%2F&id=%3Ar3fo%3A,home,,,,
2025-07-03T04:19:05.168593,page_visit,172.31.128.102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",,home,,,,
2025-07-03T04:26:47.107297,page_visit,172.31.128.102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",https://88202e86-1112-4eb8-8db4-57aeb2268c44-00-21gdf9p048c5i.spock.replit.dev/__replco/workspace_iframe.html?initialPath=%2F&id=%3Ar3sj%3A,home,,,,
2025-07-03T04:37:44.227789,page_visit,172.31.128.102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",https://88202e86-1112-4eb8-8db4-57aeb2268c44-00-21gdf9p048c5i.spock.replit.dev/__replco/workspace_iframe.html?initialPath=%2F&id=%3Arrk%3A,home,,,,
2025-07-03T04:47:22.478756,page_visit,172.31.128.102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",https://88202e86-1112-4eb8-8db4-57aeb2268c44-00-21gdf9p048c5i.spock.replit.dev/__replco/workspace_iframe.html?initialPath=%2F&id=%3Ar25v%3A,home,,,,
2025-07-03T04:52:39.989021,page_visit,172.31.128.102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",https://88202e86-1112-4eb8-8db4-57aeb2268c44-00-21gdf9p048c5i.spock.replit.dev/__replco/workspace_iframe.html?initialPath=%2F&id=%3Ar3ub%3A,home,,,,
2025-07-03T05:03:45.074918,page_visit,172.31.128.102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",https://88202e86-1112-4eb8-8db4-57aeb2268c44-00-21gdf9p048c5i.spock.replit.dev/__replco/workspace_iframe.html?initialPath=%2F&id=%3Ar7ia%3A,home,,,,
2025-07-03T05:12:29.016586,page_visit,172.31.128.102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",https://88202e86-1112-4eb8-8db4-57aeb2268c44-00-21gdf9p048c5i.spock.replit.dev/__replco/workspace_iframe.html?initialPath=%2F&id=%3Aroc%3A,home,,,,
2025-07-03T05:24:51.123874,page_visit,172.31.128.102,python-requests/2.32.4,,home,,,,
2025-07-03T05:25:54.527479,page_visit,172.31.128.102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",https://88202e86-1112-4eb8-8db4-57aeb2268c44-00-21gdf9p048c5i.spock.replit.dev/__replco/workspace_iframe.html?initialPath=%2F&id=%3Ar1ic%3A,home,,,,
2025-07-03T05:30:29.477000,page_visit,172.31.128.102,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Replit-Bonsai/2.140.7 (iOS 18.5)",,home,,,,
2025-07-03T05:30:29.495962,page_visit,172.31.128.102,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Replit-Bonsai/2.140.7 (iOS 18.5)",https://replit.com/,home,,,,
2025-07-03T06:23:32.790305,page_visit,172.31.128.80,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Replit-Bonsai/2.140.7 (iOS 18.5)",,home,,,,
2025-07-03T06:23:32.831867,page_visit,172.31.128.80,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Replit-Bonsai/2.140.7 (iOS 18.5)",https://replit.com/,home,,,,
2025-07-03T06:23:39.221814,page_visit,172.31.128.80,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Replit-Bonsai/2.140.7 (iOS 18.5)",,home,,,,
2025-07-03T06:25:01.673341,analysis_completed,172.31.128.80,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Replit-Bonsai/2.140.7 (iOS 18.5)",https://88202e86-1112-4eb8-8db4-57aeb2268c44-00-21gdf9p048c5i.spock.replit.dev/,,afrojoeymay-19.jpg,image,almost_certainly_human,0.13291524867216747
2025-07-03T06:25:55.643014,page_visit,172.31.128.80,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Replit-Bonsai/2.140.7 (iOS 18.5)",https://88202e86-1112-4eb8-8db4-57aeb2268c44-00-21gdf9p048c5i.spock.replit.dev/,home,,,,
2025-07-03T06:41:28.537392,page_visit,172.31.128.98,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Replit-Bonsai/2.140.7 (iOS 18.5)",,home,,,,
2025-07-03T06:41:28.538895,page_visit,172.31.128.98,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Replit-Bonsai/2.140.7 (iOS 18.5)",https://replit.com/,home,,,,
2025-07-03T06:43:00.529860,analysis_completed,172.31.128.98,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Replit-Bonsai/2.140.7 (iOS 18.5)",https://88202e86-1112-4eb8-8db4-57aeb2268c44-00-21gdf9p048c5i.spock.replit.dev/,,chekailee_eze-13.jpg,image,likely_ai,0.9999712705612183
